Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,holiday,Easter,YearMonth
2018-02-28,728.9656013425586,5.0,-6.1375,16.0,5.0,0,0,0,2018-02
2018-03-01,727.1540204062208,6.0,-3.95,18.0,71.0,0,0,0,2018-03
2018-03-02,744.4482456382731,6.0,-4.9625,15.0,71.0,0,0,0,2018-03
2018-03-03,894.0983817260857,0.0,-3.4375,13.0,5.0,0,0,0,2018-03
2018-03-04,963.3905333398166,5.0,-2.3125,10.0,77.0,0,0,0,2018-03
2018-03-05,742.1685605968066,5.0,5.9875,7.0,10.0,0,0,0,2018-03
2018-03-06,780.2761962392507,0.0,6.4,9.0,5.0,0,0,0,2018-03
2018-03-07,621.2264310972411,7.0,1.1875,6.0,71.0,0,0,0,2018-03
2018-03-08,711.2869934967348,5.0,4.4625,8.0,61.0,0,0,0,2018-03
2018-03-09,752.943378401351,7.0,4.45,13.0,61.0,0,0,0,2018-03
2018-03-10,939.5389165802269,8.0,3.4,10.0,63.0,0,0,0,2018-03
2018-03-11,1106.4764529144315,5.0,11.475,7.0,45.0,0,0,0,2018-03
2018-03-12,819.7496031109122,7.0,6.5375,5.0,61.0,0,0,0,2018-03
2018-03-13,742.9990279313579,7.0,4.2625,12.0,61.0,0,0,0,2018-03
2018-03-14,850.0004574805761,8.0,3.2,8.0,21.0,0,0,0,2018-03
2018-03-15,928.1096729022079,8.0,2.4625,20.0,,0,0,0,2018-03
2018-03-16,871.6515460824428,7.0,0.2,28.0,22.0,0,0,0,2018-03
2018-03-17,984.4375416688933,5.0,-2.225,29.0,73.0,0,0,0,2018-03
2018-03-18,1225.304565604739,1.0,-0.825,23.0,5.0,0,0,0,2018-03
2018-03-19,841.4836893656077,0.0,2.3,8.0,5.0,0,0,0,2018-03
2018-03-20,841.092514084041,0.0,4.2125,17.0,5.0,0,0,0,2018-03
2018-03-21,832.5391003331231,7.0,4.7,13.0,22.0,0,0,0,2018-03
2018-03-22,810.3396912012847,8.0,5.7625,11.0,61.0,0,0,0,2018-03
2018-03-23,786.0379432409297,8.0,4.425,5.0,22.0,0,0,0,2018-03
2018-03-24,976.5864232943679,7.0,7.125,4.0,5.0,0,0,0,2018-03
2018-03-25,1064.3472465707403,7.0,7.625,6.0,0.0,0,0,0,2018-03
2018-03-26,845.4110358342793,7.0,5.0375,8.0,61.0,0,0,0,2018-03
2018-03-27,1006.5461642940561,7.0,5.325,9.0,10.0,0,0,0,2018-03
2018-03-28,978.0545330829852,7.0,3.725,14.0,61.0,0,0,0,2018-03
2018-03-29,1453.2116825243697,7.0,0.9,8.0,71.0,0,1,1,2018-03
2018-03-31,1651.9872201953788,7.0,2.225,17.0,,0,1,1,2018-03
2018-04-01,1191.8916311985204,6.0,2.525,9.0,71.0,0,1,1,2018-04
2018-04-02,1070.465348953772,5.0,6.1,8.0,5.0,0,1,1,2018-04
2018-04-03,874.728966955033,7.0,11.775,9.0,61.0,0,1,0,2018-04
2018-04-04,871.4582050126803,4.0,13.2125,9.0,61.0,0,1,0,2018-04
2018-04-05,876.9374649236886,7.0,8.6625,19.0,61.0,0,1,0,2018-04
2018-04-06,844.9340533535998,1.0,9.9875,10.0,5.0,0,1,0,2018-04
2018-04-07,978.8630698917447,0.0,14.75,9.0,5.0,0,1,0,2018-04
2018-04-08,1027.5027703292951,0.0,20.5,5.0,5.0,0,1,0,2018-04
2018-04-09,708.2498823764583,5.0,15.3125,9.0,5.0,0,1,0,2018-04
2018-04-10,738.2321344869969,8.0,5.1625,21.0,10.0,0,1,0,2018-04
2018-04-11,668.6344400719158,8.0,4.7125,22.0,,0,1,0,2018-04
2018-04-12,813.9955704858089,5.0,7.975,19.0,5.0,0,1,0,2018-04
2018-04-13,781.4207974535261,6.0,8.7125,15.0,61.0,0,1,0,2018-04
2018-04-14,1088.131096890023,8.0,7.675,10.0,61.0,0,0,0,2018-04
2018-04-15,977.7789616405105,8.0,9.5375,7.0,61.0,0,0,0,2018-04
2018-04-16,769.4725350006909,2.0,13.875,8.0,63.0,0,0,0,2018-04
2018-04-17,724.5052216583115,0.0,15.25,11.0,0.0,0,0,0,2018-04
2018-04-18,683.6634371087243,1.0,20.35,11.0,0.0,0,0,0,2018-04
2018-04-19,691.2472699208048,0.0,23.1125,5.0,0.0,0,0,0,2018-04
2018-04-20,721.4570285322865,0.0,24.375,13.0,0.0,0,0,0,2018-04
2018-04-21,1115.1386358713144,1.0,15.6625,10.0,5.0,0,0,0,2018-04
2018-04-22,1028.8180973464696,1.0,14.525,11.0,5.0,0,0,0,2018-04
2018-04-23,689.710079744325,4.0,14.4,18.0,5.0,0,0,0,2018-04
2018-04-24,647.0005392577752,5.0,12.0875,21.0,61.0,0,0,0,2018-04
2018-04-25,719.0268941707535,7.0,9.25,13.0,61.0,0,0,0,2018-04
2018-04-26,825.8635144263229,6.0,11.0875,18.0,61.0,0,0,0,2018-04
2018-04-27,723.1978318692599,5.0,13.0875,8.0,0.0,0,0,0,2018-04
2018-04-28,990.0085459245278,7.0,14.65,8.0,61.0,0,0,0,2018-04
2018-04-29,1241.06818741299,7.0,8.875,9.0,21.0,0,0,0,2018-04
2018-04-30,1135.5926524185038,7.0,11.55,10.0,95.0,0,0,0,2018-04
2018-05-02,811.1320171389326,1.0,14.725,9.0,5.0,0,0,0,2018-05
2018-05-03,803.7655819676655,1.0,12.5,14.0,0.0,0,0,0,2018-05
2018-05-04,850.4575358537554,0.0,12.1875,10.0,5.0,0,0,0,2018-05
2018-05-05,992.630496419218,0.0,14.75,9.0,5.0,0,0,0,2018-05
2018-05-06,958.8728534277508,0.0,18.9125,10.0,,0,0,0,2018-05
2018-05-07,873.6372993157916,0.0,20.825,11.0,0.0,0,0,0,2018-05
2018-05-08,971.476425375492,0.0,22.3875,14.0,5.0,0,0,0,2018-05
2018-05-09,998.797693832609,0.0,23.3,12.0,,0,0,0,2018-05
2018-05-10,1165.4401148550392,5.0,20.525,9.0,95.0,0,0,0,2018-05
2018-05-11,1308.1993499383716,1.0,15.1,8.0,,0,1,0,2018-05
2018-05-12,1413.9033635689957,5.0,17.3375,10.0,0.0,0,0,0,2018-05
2018-05-13,1311.5328679501622,2.0,17.25,12.0,10.0,0,0,0,2018-05
2018-05-14,818.3576932892465,0.0,18.8875,11.0,5.0,0,0,0,2018-05
2018-05-15,838.8121161171205,0.0,18.0,9.0,0.0,0,0,0,2018-05
2018-05-16,719.7395074885812,5.0,20.5625,13.0,21.0,0,0,0,2018-05
2018-05-17,891.3225425651211,3.0,15.2875,10.0,5.0,0,0,0,2018-05
2018-05-18,864.5228366199003,7.0,14.75,9.0,0.0,0,0,0,2018-05
2018-05-19,1292.8524335826119,6.0,14.9125,8.0,0.0,0,0,0,2018-05
2018-05-20,1421.2149568414789,0.0,18.9,13.0,5.0,0,0,0,2018-05
2018-05-22,1104.510544786121,0.0,20.325,13.0,5.0,0,0,0,2018-05
2018-05-23,992.1868617473581,0.0,20.1625,10.0,0.0,0,0,0,2018-05
2018-05-24,1071.89623542156,0.0,20.35,15.0,5.0,0,0,0,2018-05
2018-05-25,1120.9891631535297,0.0,19.775,16.0,5.0,0,0,0,2018-05
2018-05-26,1381.967220111642,0.0,19.875,11.0,5.0,0,0,0,2018-05
2018-05-27,1346.2178268877165,7.0,16.425,12.0,20.0,0,0,0,2018-05
2018-05-28,934.9418458112016,2.0,20.2125,10.0,5.0,0,0,0,2018-05
2018-05-29,950.3076391269008,0.0,23.4625,14.0,5.0,0,0,0,2018-05
2018-05-30,904.142937052945,1.0,23.1875,11.0,17.0,0,0,0,2018-05
2018-05-31,943.6186006569718,0.0,21.8875,14.0,5.0,0,0,0,2018-05
2018-06-01,1130.6634126491788,0.0,21.375,12.0,5.0,0,0,0,2018-06
2018-06-02,1328.3672009068446,1.0,22.8875,10.0,5.0,0,0,0,2018-06
2018-06-03,1129.6239070459656,7.0,19.275,9.0,0.0,0,0,0,2018-06
2018-06-04,962.8360061726663,5.0,19.25,14.0,20.0,0,0,0,2018-06
2018-06-05,947.7880743024198,0.0,19.7,10.0,5.0,0,0,0,2018-06
2018-06-06,991.5694898664534,0.0,22.15,14.0,5.0,0,0,0,2018-06
2018-06-07,963.2766862954363,0.0,23.6875,10.0,,0,0,0,2018-06
2018-06-08,906.4251071248308,0.0,22.7375,9.0,0.0,0,0,0,2018-06
2018-06-09,1394.532337767483,6.0,22.1125,7.0,61.0,0,0,0,2018-06
2018-06-10,1211.0156727557612,7.0,19.1,8.0,61.0,0,0,0,2018-06
2018-06-11,914.1723303232947,6.0,18.5125,15.0,,0,0,0,2018-06
2018-06-12,955.124597412156,8.0,15.3125,12.0,20.0,0,0,0,2018-06
2018-06-13,941.4654682626901,7.0,16.4,14.0,61.0,0,0,0,2018-06
2018-06-14,905.8335857827543,5.0,20.9,10.0,,0,0,0,2018-06
2018-06-15,1005.4344935921388,4.0,19.2,7.0,0.0,0,0,0,2018-06
2018-06-16,1240.753826449389,5.0,21.325,7.0,95.0,1,0,0,2018-06
2018-06-17,1452.10844339969,5.0,18.275,12.0,61.0,1,0,0,2018-06
2018-06-18,1209.6594910522153,7.0,17.6375,9.0,61.0,1,0,0,2018-06
2018-06-19,1061.1438054722082,3.0,19.2375,16.0,21.0,1,0,0,2018-06
2018-06-20,1203.0870215430475,3.0,23.65,13.0,0.0,1,0,0,2018-06
2018-06-21,1079.7241245458802,7.0,11.5625,15.0,65.0,1,0,0,2018-06
2018-06-22,1234.558288888631,5.0,15.575,20.0,61.0,1,0,0,2018-06
2018-06-23,1987.066569043885,7.0,14.3,18.0,61.0,1,0,0,2018-06
2018-06-24,1333.8215612830722,6.0,16.2375,10.0,21.0,1,0,0,2018-06
2018-06-25,954.9182116552818,6.0,17.175,13.0,21.0,0,0,0,2018-06
2018-06-26,1136.0077408316465,3.0,20.075,6.0,21.0,0,0,0,2018-06
2018-06-27,946.59256846277,0.0,22.0125,11.0,5.0,0,0,0,2018-06
2018-06-28,1006.0560924192635,0.0,22.125,9.0,0.0,0,0,0,2018-06
2018-06-29,1037.5025541876514,0.0,21.85,15.0,5.0,0,0,0,2018-06
2018-06-30,1379.473775411497,0.0,21.2375,10.0,5.0,0,0,0,2018-06
2018-07-01,1328.3142700536505,0.0,21.0625,12.0,5.0,0,0,0,2018-07
2018-07-02,1132.3466177770324,0.0,22.525,11.0,5.0,0,0,0,2018-07
2018-07-03,1221.2326182752513,0.0,22.4875,9.0,5.0,0,0,0,2018-07
2018-07-04,1129.6044954036017,5.0,19.7,9.0,,0,0,0,2018-07
2018-07-05,1195.2020873586875,7.0,17.5,12.0,20.0,0,0,0,2018-07
2018-07-06,1205.74776541601,0.0,20.5125,18.0,5.0,0,0,0,2018-07
2018-07-07,1423.7798150153176,0.0,20.25,19.0,5.0,0,0,0,2018-07
2018-07-08,1330.9612925113458,0.0,23.0,10.0,5.0,0,0,0,2018-07
2018-07-09,1430.0613906549966,6.0,16.75,18.0,0.0,0,1,0,2018-07
2018-07-10,1246.1536752679415,2.0,18.675,15.0,5.0,0,1,0,2018-07
2018-07-11,1371.2267125237877,7.0,19.625,12.0,21.0,0,1,0,2018-07
2018-07-12,1365.005337109852,1.0,26.075,14.0,,0,1,0,2018-07
2018-07-13,1403.0294487046795,0.0,23.975,13.0,5.0,0,1,0,2018-07
2018-07-14,1588.223897790476,7.0,17.7625,12.0,0.0,0,1,0,2018-07
2018-07-15,1471.897780331854,2.0,23.2,9.0,5.0,0,1,0,2018-07
2018-07-16,1382.2360733612877,0.0,24.25,9.0,5.0,0,1,0,2018-07
2018-07-17,1512.8855855801598,0.0,26.775,10.0,,0,1,0,2018-07
2018-07-18,1503.6846811850774,3.0,23.866666,13.0,0.0,0,1,0,2018-07
2018-07-19,1594.9766580619698,2.0,22.575,13.0,,0,1,0,2018-07
2018-07-20,1375.0705347670528,0.0,22.775,9.0,0.0,0,1,0,2018-07
2018-07-21,1661.5298534199515,0.0,25.0625,10.0,0.0,0,1,0,2018-07
2018-07-22,1627.2384977247466,1.0,25.0375,13.0,5.0,0,1,0,2018-07
2018-07-23,1506.5971650547265,3.0,24.8375,10.0,,0,1,0,2018-07
2018-07-24,1361.5929189462536,0.0,28.1,10.0,5.0,0,1,0,2018-07
2018-07-25,1426.9715637941674,1.0,28.425,11.0,61.0,0,1,0,2018-07
2018-07-26,1566.7087293164775,0.0,28.875,12.0,5.0,0,1,0,2018-07
2018-07-27,1572.8470526039152,0.0,27.5875,16.0,5.0,0,1,0,2018-07
2018-07-28,1646.938416976181,3.0,28.75,11.0,95.0,0,1,0,2018-07
2018-07-29,1750.2215449884459,0.0,24.55,6.0,,0,1,0,2018-07
2018-07-30,1510.4585732063945,6.0,27.7875,10.0,21.0,0,1,0,2018-07
2018-07-31,1313.474070818601,5.0,31.2875,11.0,,0,1,0,2018-07
