Date,Revenue,CloudCover,Temperature,WindSpeed,WeatherCode,WeatherCategory,KielWeek,holiday,Easter,id,Warengruppe,YearMonth,IsWeekend,IsNewYears,IsHalloween,DayOfYear,sin_1y,cos_1y,sin_2y,cos_2y,DayOfWeek,sin_1w,cos_1w
2014-12-05,773.1259122025673,7.0,2.0,7.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,339,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,0.6191572723971441,4,-0.433883739117558,-0.9009688679024191
2014-12-06,1213.9698298432625,2.0,5.75,7.0,10.0,1.0,0,0.0,0.0,,,2014-12,1,0,0,340,-0.42083100859565564,0.9071390534005044,-0.7635044855580851,0.6458025244087264,5,-0.9749279121818236,-0.2225209339563146
2014-12-07,1323.5533078416104,7.0,4.875,12.0,61.0,4.0,0,0.0,0.0,,,2014-12,1,0,0,341,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,0.6716834195431209,6,-0.7818314824680299,0.6234898018587334
2014-12-08,787.8698967363516,7.0,3.25,8.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,342,-0.3893781415452015,0.9210779895789526,-0.717295271600886,0.6967693257736101,0,0.0,1.0
2014-12-09,902.4963961320728,8.0,2.125,9.0,45.0,2.0,0,0.0,0.0,,,2014-12,0,0,0,343,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,0.7210305520038863,1,0.7818314824680298,0.6234898018587336
2014-12-10,921.4970604854932,5.0,4.875,13.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,344,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,0.7444383832097442,2,0.9749279121818236,-0.22252093395631434
2014-12-11,825.5726458672118,7.0,4.0,12.0,95.0,7.0,0,0.0,0.0,,,2014-12,0,0,0,345,-0.34134651424503615,0.9399375283564133,-0.641688797825113,0.7669651144255266,3,0.43388373911755823,-0.900968867902419
2014-12-12,714.1054735974888,7.0,7.25,18.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,346,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,4,-0.433883739117558,-0.9009688679024191
2014-12-13,1130.5801113650898,5.0,4.75,10.0,61.0,4.0,0,0.0,0.0,,,2014-12,1,0,0,347,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,5,-0.9749279121818236,-0.2225209339563146
2014-12-14,1426.2699789271999,4.0,3.5,9.0,10.0,1.0,0,0.0,0.0,,,2014-12,1,0,0,348,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,6,-0.7818314824680299,0.6234898018587334
2014-12-15,806.6356282245807,7.0,4.75,11.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,349,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,0.8477440935595867,0,0.0,1.0
2014-12-16,883.2419468200662,8.0,4.625,12.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,350,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017396,1,0.7818314824680298,0.6234898018587336
2014-12-17,889.0094175328563,7.0,3.625,10.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,351,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,2,0.9749279121818236,-0.22252093395631434
2014-12-18,869.6549021087523,7.0,10.0,11.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,352,-0.22596360824801906,0.974135744004672,-0.4402384552773285,0.8978808954950716,3,0.43388373911755823,-0.900968867902419
2014-12-19,823.4096341393607,5.0,8.125,15.0,61.0,4.0,0,0.0,0.0,,,2014-12,0,0,0,353,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,4,-0.433883739117558,-0.9009688679024191
2014-12-20,832.6442841291813,6.0,5.375,24.0,21.0,3.0,0,0.0,0.0,,,2014-12,1,0,0,354,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,5,-0.9749279121818236,-0.2225209339563146
2014-12-21,1120.1302635446195,6.0,6.625,14.0,21.0,3.0,0,0.0,0.0,,,2014-12,1,0,0,355,-0.17541259380427843,0.9844950085880858,-0.345385646087603,0.9384608438697104,6,-0.7818314824680299,0.6234898018587334
2014-12-22,1050.3597132076964,7.0,9.75,21.0,63.0,5.0,0,1.0,0.0,,,2014-12,0,0,0,356,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,0,0.0,1.0
2014-12-23,1018.1292870747675,7.0,9.125,19.0,61.0,4.0,0,1.0,0.0,,,2014-12,0,0,0,357,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,1,0.7818314824680298,0.6234898018587336
2014-12-24,1197.8953292532765,5.0,7.75,21.0,61.0,4.0,0,1.0,0.0,,,2014-12,0,0,0,358,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,2,0.9749279121818236,-0.22252093395631434
2014-12-27,1223.2963631147295,3.0,-0.25,8.0,,1.0,0,1.0,0.0,,,2014-12,1,0,0,361,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,5,-0.9749279121818236,-0.2225209339563146
2014-12-28,1296.3463317982998,1.0,-0.5,7.0,0.0,1.0,0,1.0,0.0,,,2014-12,1,0,0,362,-0.05587875690537313,0.9984375616565666,-0.11158289958600157,0.9937551290534204,6,-0.7818314824680299,0.6234898018587334
2014-12-29,1116.247627970283,5.0,0.75,10.0,0.0,1.0,0,1.0,0.0,,,2014-12,0,0,0,363,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,0,0.0,1.0
2014-12-30,1431.0470015632961,7.0,5.25,9.0,21.0,3.0,0,1.0,0.0,,,2014-12,0,0,0,364,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,1,0.7818314824680298,0.6234898018587336
2014-12-31,2938.717608581859,6.0,7.375,11.0,61.0,4.0,0,1.0,0.0,,,2014-12,0,1,0,365,-0.004300592702981974,0.9999907524084426,-0.008601105865714402,0.9999630098048061,2,0.9749279121818236,-0.22252093395631434
2015-01-02,1284.1472972763208,6.0,7.75,24.0,61.0,4.0,0,1.0,0.0,,,2015-01,0,0,0,2,0.03439806061360801,0.9994082116062598,0.06875540848113941,0.9976335468520451,4,-0.433883739117558,-0.9009688679024191
2015-01-03,1193.0576038829734,7.0,4.875,25.0,69.0,6.0,0,1.0,0.0,,,2015-01,1,0,0,3,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,5,-0.9749279121818236,-0.2225209339563146
2015-01-04,1424.7824952958872,0.0,4.75,15.0,,1.0,0,1.0,0.0,,,2015-01,1,0,0,4,0.06875540848113941,0.9976335468520451,0.13718540405660057,0.9905453876091833,6,-0.7818314824680299,0.6234898018587334
2015-01-05,1032.2854072517991,8.0,5.875,8.0,20.0,3.0,0,1.0,0.0,,,2015-01,0,0,0,5,0.08590610426133272,0.9963032375991965,0.17117705961019986,0.985240282501282,0,0.0,1.0
2015-01-06,944.1038037294079,8.0,3.625,8.0,10.0,1.0,0,1.0,0.0,,,2015-01,0,0,0,6,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,1,0.7818314824680298,0.6234898018587336
2015-01-07,871.2412048402676,6.0,5.75,10.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,7,0.1201261651823505,0.9927586335250793,0.23851257519407648,0.9711394088771653,2,0.9749279121818236,-0.22252093395631434
2015-01-08,795.5486520377215,8.0,6.375,9.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,8,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,3,0.43388373911755823,-0.900968867902419
2015-01-09,827.3202901808035,6.0,7.5,25.0,63.0,5.0,0,0.0,0.0,,,2015-01,0,0,0,9,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,4,-0.433883739117558,-0.9009688679024191
2015-01-10,908.0635954481361,6.0,10.0,28.0,61.0,4.0,0,0.0,0.0,,,2015-01,1,0,0,10,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,5,-0.9749279121818236,-0.2225209339563146
2015-01-11,1275.190515188001,5.0,4.25,23.0,61.0,4.0,0,0.0,0.0,,,2015-01,1,0,0,11,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,6,-0.7818314824680299,0.6234898018587334
2015-01-12,722.7740430562537,7.0,7.5,19.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,12,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,0,0.0,1.0
2015-01-13,755.0199063371384,7.0,7.75,14.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,13,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,1,0.7818314824680298,0.6234898018587336
2015-01-14,707.5488594676424,6.0,3.125,16.0,71.0,6.0,0,0.0,0.0,,,2015-01,0,0,0,14,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,2,0.9749279121818236,-0.22252093395631434
2015-01-15,749.1650741642486,7.0,6.75,14.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,15,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,3,0.43388373911755823,-0.900968867902419
2015-01-16,954.3231152668003,6.0,6.75,13.0,0.0,1.0,0,0.0,0.0,,,2015-01,0,0,0,16,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,4,-0.433883739117558,-0.9009688679024191
2015-01-17,1192.001193983337,1.0,4.25,12.0,21.0,3.0,0,0.0,0.0,,,2015-01,1,0,0,17,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,5,-0.9749279121818236,-0.2225209339563146
2015-01-18,1374.8492928486878,8.0,2.0,9.0,61.0,4.0,0,0.0,0.0,,,2015-01,1,0,0,18,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,6,-0.7818314824680299,0.6234898018587334
2015-01-19,839.3492101097103,7.0,1.0,5.0,71.0,6.0,0,0.0,0.0,,,2015-01,0,0,0,19,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0,0.0,1.0
2015-01-20,912.8635366299454,7.0,-0.375,4.0,77.0,6.0,0,0.0,0.0,,,2015-01,0,0,0,20,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,1,0.7818314824680298,0.6234898018587336
2015-01-21,826.3088816880961,8.0,-1.125,4.0,10.0,1.0,0,0.0,0.0,,,2015-01,0,0,0,21,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,2,0.9749279121818236,-0.22252093395631434
2015-01-22,875.4297104904613,7.0,-1.375,3.0,49.0,2.0,0,0.0,0.0,,,2015-01,0,0,0,22,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,3,0.43388373911755823,-0.900968867902419
2015-01-23,854.156410639427,8.0,-1.25,5.0,20.0,3.0,0,0.0,0.0,,,2015-01,0,0,0,23,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,4,-0.433883739117558,-0.9009688679024191
2015-01-24,1119.8447596598198,7.0,-0.5,10.0,71.0,6.0,0,0.0,0.0,,,2015-01,1,0,0,24,0.4012289854475009,0.9159777842484877,0.7350336741329412,0.6780306024735382,5,-0.9749279121818236,-0.2225209339563146
2015-01-25,1441.935869959932,6.0,2.875,6.0,,1.0,0,0.0,0.0,,,2015-01,1,0,0,25,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,6,-0.7818314824680299,0.6234898018587334
2015-01-26,808.2779355037975,7.0,3.375,10.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,26,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,0,0.0,1.0
2015-01-27,894.1131386827813,2.0,4.875,13.0,,1.0,0,0.0,0.0,,,2015-01,0,0,0,27,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,1,0.7818314824680298,0.6234898018587336
2015-01-28,906.8074434663229,7.0,4.875,17.0,61.0,4.0,0,0.0,0.0,,,2015-01,0,0,0,28,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,2,0.9749279121818236,-0.22252093395631434
2015-01-29,902.6246169475685,7.0,1.5,12.0,75.0,6.0,0,0.0,0.0,,,2015-01,0,0,0,29,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,3,0.43388373911755823,-0.900968867902419
2015-01-30,943.730821416705,7.0,1.125,6.0,,1.0,0,0.0,0.0,,,2015-01,0,0,0,30,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,4,-0.433883739117558,-0.9009688679024191
2015-01-31,1239.0450154763894,7.0,-2.375,7.0,49.0,2.0,0,0.0,0.0,,,2015-01,1,0,0,31,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,5,-0.9749279121818236,-0.2225209339563146
2015-02-01,1516.7581841965862,7.0,-0.25,9.0,75.0,6.0,0,0.0,0.0,,,2015-02,1,0,0,32,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,6,-0.7818314824680299,0.6234898018587334
2015-02-02,1056.446191065,6.0,1.0,10.0,22.0,3.0,0,0.0,0.0,,,2015-02,0,0,0,33,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,0,0.0,1.0
2015-02-03,883.229915843617,7.0,-1.0,10.0,77.0,6.0,0,0.0,0.0,,,2015-02,0,0,0,34,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,1,0.7818314824680298,0.6234898018587336
2015-02-04,881.2242305625097,6.0,-1.875,9.0,0.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,35,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,2,0.9749279121818236,-0.22252093395631434
2015-02-05,895.005657962611,5.0,0.75,10.0,22.0,3.0,0,0.0,0.0,,,2015-02,0,0,0,36,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,3,0.43388373911755823,-0.900968867902419
2015-02-06,1169.315507280576,2.0,-0.5,6.0,22.0,3.0,0,0.0,0.0,,,2015-02,0,0,0,37,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,4,-0.433883739117558,-0.9009688679024191
2015-02-07,1138.257973358166,7.0,4.125,18.0,20.0,3.0,0,0.0,0.0,,,2015-02,1,0,0,38,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,5,-0.9749279121818236,-0.2225209339563146
2015-02-08,1499.606384436195,1.0,3.375,14.0,,1.0,0,0.0,0.0,,,2015-02,1,0,0,39,0.6216868902665479,0.7832658619336791,0.9738922359149924,0.22701082094141847,6,-0.7818314824680299,0.6234898018587334
2015-02-09,854.02932090629,7.0,6.875,13.0,61.0,4.0,0,0.0,0.0,,,2015-02,0,0,0,40,0.6350683134867438,0.7724559775191742,0.981124629771712,0.19337647441020586,0,0.0,1.0
2015-02-10,848.0788428330216,7.0,7.625,11.0,,1.0,0,0.0,0.0,,,2015-02,0,0,0,41,0.6482618097757122,0.7614175109532997,0.9871957872910085,0.15951325197263655,1,0.7818314824680298,0.6234898018587336
2015-02-11,887.6888762856096,8.0,4.0,5.0,,1.0,0,0.0,0.0,,,2015-02,0,0,0,42,0.6612634749656386,0.7501537286959042,0.992098522791769,0.12546123335273648,2,0.9749279121818236,-0.22252093395631434
2015-02-12,790.1882361973551,8.0,2.0,4.0,10.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,43,0.6740694616546161,0.7386679638813748,0.9958270335100595,0.09126072172931188,3,0.43388373911755823,-0.900968867902419
2015-02-13,927.4385554727473,8.0,1.25,6.0,10.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,44,0.6866759803451553,0.726963615332308,0.998376906467142,0.056952196034039754,4,-0.433883739117558,-0.9009688679024191
2015-02-14,1207.571704612913,7.0,1.625,9.0,28.0,2.0,0,0.0,0.0,,,2015-02,1,0,0,45,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,5,-0.9749279121818236,-0.2225209339563146
2015-02-15,1310.0371910434578,7.0,3.125,16.0,10.0,1.0,0,0.0,0.0,,,2015-02,1,0,0,46,0.7112757519738152,0.7029130847082615,0.9999300657962057,-0.011826390691832589,6,-0.7818314824680299,0.6234898018587334
2015-02-16,914.909888415287,8.0,2.0,9.0,10.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,47,0.7232617254437388,0.6905740195722294,0.9989315138848577,-0.046215046983708354,0,0.0,1.0
2015-02-17,937.142063650772,6.0,1.125,7.0,45.0,2.0,0,0.0,0.0,,,2015-02,0,0,0,48,0.7350336741329412,0.6780306024735382,0.9967506498213929,-0.08054900421874167,1,0.7818314824680298,0.6234898018587336
2015-02-18,828.6843935400453,3.0,5.5,12.0,10.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,49,0.746588114532413,0.6652865452111116,0.9933900548258936,-0.11478762552212701,2,0.9749279121818236,-0.22252093395631434
2015-02-19,971.9439266229688,0.0,6.25,13.0,5.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,50,0.7579216274973472,0.6523456189565257,0.9888537064205885,-0.1488903868564548,3,0.43388373911755823,-0.900968867902419
2015-02-20,942.00520309987,8.0,3.875,11.0,71.0,6.0,0,0.0,0.0,,,2015-02,0,0,0,51,0.7690308592589181,0.6392116531380588,0.9831469737221499,-0.1828169249850199,4,-0.433883739117558,-0.9009688679024191
2015-02-21,1009.4983647683661,7.0,3.875,16.0,61.0,4.0,0,0.0,0.0,,,2015-02,1,0,0,52,0.7799125224167177,0.6258885343075018,0.9762766110869321,-0.21652708524481437,5,-0.9749279121818236,-0.2225209339563146
2015-02-22,1615.4362357943498,5.0,5.25,13.0,0.0,1.0,0,0.0,0.0,,,2015-02,1,0,0,53,0.7905633969115482,0.612380204990065,0.9682507501166718,-0.2499809690726521,6,-0.7818314824680299,0.6234898018587334
2015-02-23,658.4899629890015,7.0,4.5,12.0,61.0,4.0,0,0.0,0.0,,,2015-02,0,0,0,54,0.8009803309782905,0.5986906625177214,0.9590788900341131,-0.28313898122818354,0,0.0,1.0
2015-02-24,752.5936190275252,7.0,5.625,12.0,61.0,4.0,0,0.0,0.0,,,2015-02,0,0,0,55,0.8111602420785621,0.5848239578463322,0.9487718864399473,-0.31596187665790293,1,0.7818314824680298,0.6234898018587336
2015-02-25,749.0945226949727,5.0,5.875,10.0,,1.0,0,0.0,0.0,,,2015-02,0,0,0,56,0.8211001178128892,0.5707841943569036,0.9373419384643772,-0.3484108069446808,2,0.9749279121818236,-0.22252093395631434
2015-02-26,669.0709198762555,5.0,6.625,10.0,0.0,1.0,0,0.0,0.0,,,2015-02,0,0,0,57,0.8307970168121247,0.5565755266413303,0.9248025743285089,-0.38044736628785164,3,0.43388373911755823,-0.900968867902419
2015-02-27,781.2945218805347,7.0,4.5,9.0,61.0,4.0,0,0.0,0.0,,,2015-02,0,0,0,58,0.8402480696078469,0.5422021592729844,0.9111686353326631,-0.41203363695942635,4,-0.433883739117558,-0.9009688679024191
2015-02-28,938.5538748551164,3.0,5.625,10.0,0.0,1.0,0,0.0,0.0,,,2015-02,1,0,0,59,0.8494504794814806,0.527668345562516,0.8964562582905575,-0.44313223418263453,5,-0.9749279121818236,-0.2225209339563146
2015-03-01,1059.3832921631188,7.0,6.75,15.0,61.0,4.0,0,0.0,0.0,,,2015-03,1,0,0,60,0.8584015232918917,0.512978386299228,0.8806828564301475,-0.47370635037968,6,-0.7818314824680299,0.6234898018587334
2015-03-02,700.1631987354116,6.0,5.125,23.0,61.0,4.0,0,0.0,0.0,,,2015-03,0,0,0,61,0.8670985522812081,0.4981366284784055,0.8638670987837349,-0.503719798736334,0,0.0,1.0
2015-03-03,724.0302858662955,6.0,5.0,14.0,61.0,4.0,0,0.0,0.0,,,2015-03,0,0,0,62,0.8755389928586302,0.4831474640149687,0.8460288880917339,-0.533137056031809,1,0.7818314824680298,0.6234898018587336
2015-03-04,717.8339195699352,6.0,5.0,18.0,61.0,4.0,0,0.0,0.0,,,2015-03,0,0,0,63,0.8837203473619977,0.4680153284438345,0.8271893372462497,-0.5619233046832195,2,0.9749279121818236,-0.22252093395631434
2015-03-05,778.3374615312988,7.0,6.625,14.0,,1.0,0,0.0,0.0,,,2015-03,0,0,0,64,0.8916401947968874,0.45274469960737107,0.8073707443023492,-0.5900444739548627,3,0.43388373911755823,-0.900968867902419
2015-03-06,826.7798074345154,7.0,8.125,12.0,20.0,3.0,0,0.0,0.0,,,2015-03,0,0,0,65,0.8992961915530253,0.4373400963303323,0.7865965660866021,-0.6174672802835514,4,-0.433883739117558,-0.9009688679024191
2015-03-07,961.8800190253421,7.0,10.125,13.0,0.0,1.0,0,0.0,0.0,,,2015-03,1,0,0,66,0.9066860720977985,0.4218060770826634,0.7648913904341226,-0.6441592666722685,5,-0.9749279121818236,-0.2225209339563146
2015-03-08,1360.336237056016,0.0,14.0,12.0,,1.0,0,0.0,0.0,,,2015-03,1,0,0,67,0.9138076496466615,0.40614723863057883,0.742280907086982,-0.6700888411055113,6,-0.7818314824680299,0.6234898018587334
2015-03-09,808.8159174890498,4.0,8.375,6.0,,1.0,0,0.0,0.0,,,2015-03,0,0,0,68,0.9206588168102428,0.3903682146763026,0.7187918772884232,-0.6952253139408722,0,0.0,1.0
2015-03-10,844.0366609158079,3.0,9.5,13.0,10.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,69,0.9272375462179537,0.374473674486883,0.6944521021088763,-0.719538934232584,1,0.7818314824680298,0.6234898018587336
2015-03-11,734.8497760217699,0.0,9.125,12.0,,1.0,0,0.0,0.0,,,2015-03,0,0,0,70,0.9335418911179212,0.35846832151248087,0.6692903895412567,-0.7430009249440493,2,0.9749279121818236,-0.22252093395631434
2015-03-12,783.2675977881433,0.0,7.125,10.0,0.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,71,0.9395699859530622,0.342356891994542,0.6433365204044917,-0.765583517007675,3,0.43388373911755823,-0.900968867902419
2015-03-13,806.7349847768301,6.0,4.875,15.0,,1.0,0,0.0,0.0,,,2015-03,0,0,0,72,0.945320046913132,0.3261441535642696,0.6166212130956382,-0.7872599821916922,4,-0.433883739117558,-0.9009688679024191
2015-03-14,905.0192295150433,7.0,5.125,15.0,,1.0,0,0.0,0.0,,,2015-03,1,0,0,73,0.9507903724625832,0.3098349038318025,0.5891760872322963,-0.8080046647350754,5,-0.9749279121818236,-0.2225209339563146
2015-03-15,1046.7099743270537,7.0,5.75,13.0,21.0,3.0,0,0.0,0.0,,,2015-03,1,0,0,74,0.9559793438440766,0.2934339689665273,0.5610336262283677,-0.8277930117131022,6,-0.7818314824680299,0.6234898018587334
2015-03-16,844.2730073999649,2.0,8.625,13.0,10.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,75,0.9608854255574977,0.27694620226893646,0.5322271388474397,-0.8466016020976267,0,0.0,1.0
2015-03-17,909.1095247457798,1.0,10.75,11.0,5.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,76,0.9655071658143364,0.2603764827344581,0.5027907197793043,-0.8644081744776648,1,0.7818314824680298,0.6234898018587336
2015-03-18,926.9339211136903,4.0,10.625,8.0,,1.0,0,0.0,0.0,,,2015-03,0,0,0,77,0.969843196967294,0.24372971360968387,0.47275920928627757,-0.881191653407483,2,0.9749279121818236,-0.22252093395631434
2015-03-19,819.215871062889,0.0,10.375,9.0,0.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,78,0.9738922359149924,0.22701082094141847,0.44216815196707204,-0.8969321743510065,3,0.43388373911755823,-0.900968867902419
2015-03-20,947.1116530215297,7.0,5.0,9.0,45.0,2.0,0,0.0,0.0,,,2015-03,0,0,0,79,0.9776530844816641,0.2102247521189836,0.4110537546870351,-0.9116111071930239,4,-0.433883739117558,-0.9009688679024191
2015-03-21,1007.3138596357051,7.0,4.5,21.0,61.0,4.0,0,0.0,0.0,,,2015-03,1,0,0,80,0.981124629771712,0.19337647441020586,0.37945284372454435,-0.925211078289358,5,-0.9749279121818236,-0.2225209339563146
2015-03-22,1196.0871538911179,0.0,4.375,8.0,,1.0,0,0.0,0.0,,,2015-03,1,0,0,81,0.984305844499033,0.17647097349152166,0.3474028211842774,-0.9377159910299093,6,-0.7818314824680299,0.6234898018587334
2015-03-23,846.1720733368753,0.0,7.75,12.0,,1.0,0,0.0,0.0,,,2015-03,0,0,0,82,0.9871957872910085,0.15951325197263655,0.31494162072895193,-0.9491110448902284,0,0.0,1.0
2015-03-24,839.4864981554354,6.0,7.875,6.0,0.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,83,0.9897936029670716,0.14250832791617088,0.2821076626819194,-0.9593827529490743,1,0.7818314824680298,0.6234898018587336
2015-03-25,910.8804763498823,6.0,7.875,14.0,5.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,84,0.992098522791769,0.12546123335273648,0.24893980855376657,-0.9685189578512204,2,0.9749279121818236,-0.22252093395631434
2015-03-26,885.0581399137895,7.0,7.125,9.0,0.0,1.0,0,0.0,0.0,,,2015-03,0,0,0,85,0.9941098647022418,0.10837701279187609,0.21547731504673012,-0.976508846196619,3,0.43388373911755823,-0.900968867902419
2015-03-27,926.5743031454535,7.0,7.0,7.0,61.0,4.0,0,0.0,0.0,,,2015-03,0,0,0,86,0.9958270335100595,0.09126072172931188,0.18175978759137534,-0.9833429613388902,4,-0.433883739117558,-0.9009688679024191
2015-03-28,1267.111816196493,7.0,8.5,10.0,,1.0,0,0.0,0.0,,,2015-03,1,0,0,87,0.9972495210773451,0.07411742515094437,0.14782713347053048,-0.9890132145779883,5,-0.9749279121818236,-0.2225209339563146
2015-03-29,1103.2259142659752,7.0,8.25,12.0,61.0,4.0,0,0.0,0.0,,,2015-03,1,0,0,88,0.998376906467142,0.056952196034039754,0.11371951458594969,-0.9935128947338007,6,-0.7818314824680299,0.6234898018587334
2015-03-30,918.2745953398519,6.0,6.5,29.0,61.0,4.0,0,0.0,0.0,,,2015-03,0,0,0,89,0.9992088560679753,0.03977011384605572,0.07947729992362097,-0.9968366760893436,0,0.0,1.0
